cdc_case_earliest_dt,cdc_report_dt,death_yn
2/13/2022,19503,Missing
2/13/2022,11996,No
2/13/2022,5412,Unknown
2/13/2022,460,Yes
2/14/2022,30806,Missing
2/14/2022,20927,No
2/14/2022,12139,Unknown
2/14/2022,635,Yes
2/15/2022,26991,Missing
2/15/2022,23661,No
2/15/2022,23440,Unknown
2/15/2022,616,Yes
2/16/2022,43665,Missing
2/16/2022,17754,No
2/16/2022,16505,Unknown
2/16/2022,528,Yes
2/17/2022,42273,Missing
2/17/2022,14262,No
2/17/2022,18113,Unknown
2/17/2022,490,Yes
2/18/2022,52852,Missing
2/18/2022,14432,No
2/18/2022,26482,Unknown
2/18/2022,445,Yes
2/19/2022,30251,Missing
2/19/2022,8347,No
2/19/2022,14563,Unknown
2/19/2022,316,Yes
2/20/2022,12146,Missing
2/20/2022,8125,No
2/20/2022,8242,Unknown
2/20/2022,325,Yes
2/21/2022,15547,Missing
2/21/2022,13461,No
2/21/2022,5436,Unknown
2/21/2022,379,Yes
2/22/2022,15654,Missing
2/22/2022,15004,No
2/22/2022,14101,Unknown
2/22/2022,438,Yes
2/23/2022,31879,Missing
2/23/2022,39251,No
2/23/2022,46998,Unknown
2/23/2022,372,Yes
2/24/2022,41167,Missing
2/24/2022,10171,No
2/24/2022,11780,Unknown
2/24/2022,298,Yes
2/25/2022,13093,Missing
2/25/2022,8628,No
2/25/2022,16869,Unknown
2/25/2022,244,Yes
2/26/2022,7808,Missing
2/26/2022,5243,No
2/26/2022,11414,Unknown
2/26/2022,233,Yes
2/27/2022,8291,Missing
2/27/2022,5726,No
2/27/2022,2244,Unknown
2/27/2022,207,Yes
2/28/2022,12004,Missing
2/28/2022,9673,No
2/28/2022,7739,Unknown
2/28/2022,272,Yes
3/1/2022,16752,Missing
3/1/2022,11396,No
3/1/2022,16140,Unknown
3/1/2022,337,Yes
3/2/2022,21896,Missing
3/2/2022,9170,No
3/2/2022,10926,Unknown
3/2/2022,214,Yes
3/3/2022,11762,Missing
3/3/2022,6667,No
3/3/2022,7936,Unknown
3/3/2022,170,Yes
3/4/2022,10256,Missing
3/4/2022,6167,No
3/4/2022,5761,Unknown
3/4/2022,188,Yes
3/5/2022,5840,Missing
3/5/2022,4293,No
3/5/2022,4579,Unknown
3/5/2022,136,Yes
3/6/2022,7114,Missing
3/6/2022,4280,No
3/6/2022,1678,Unknown
3/6/2022,132,Yes
3/7/2022,9338,Missing
3/7/2022,7464,No
3/7/2022,3082,Unknown
3/7/2022,163,Yes
3/8/2022,10387,Missing
3/8/2022,6249,No
3/8/2022,7430,Unknown
3/8/2022,153,Yes
3/9/2022,9608,Missing
3/9/2022,5545,No
3/9/2022,5940,Unknown
3/9/2022,149,Yes
3/10/2022,9518,Missing
3/10/2022,5189,No
3/10/2022,10958,Unknown
3/10/2022,159,Yes
3/11/2022,7917,Missing
3/11/2022,5257,No
3/11/2022,17463,Unknown
3/11/2022,138,Yes
3/12/2022,5003,Missing
3/12/2022,3598,No
3/12/2022,8643,Unknown
3/12/2022,116,Yes
3/13/2022,5034,Missing
3/13/2022,3903,No
3/13/2022,1277,Unknown
3/13/2022,95,Yes
3/14/2022,11669,Missing
3/14/2022,6932,No
3/14/2022,3774,Unknown
3/14/2022,133,Yes
3/15/2022,33175,Missing
3/15/2022,6384,No
3/15/2022,5161,Unknown
3/15/2022,136,Yes
3/16/2022,35326,Missing
3/16/2022,6296,No
3/16/2022,13162,Unknown
3/16/2022,125,Yes
3/17/2022,48806,Missing
3/17/2022,6737,No
3/17/2022,27243,Unknown
3/17/2022,110,Yes
3/18/2022,9952,Missing
3/18/2022,5416,No
3/18/2022,3640,Unknown
3/18/2022,119,Yes
3/19/2022,5890,Missing
3/19/2022,3923,No
3/19/2022,2652,Unknown
3/19/2022,75,Yes
3/20/2022,7464,Missing
3/20/2022,4600,No
3/20/2022,1603,Unknown
3/20/2022,79,Yes
3/21/2022,13067,Missing
3/21/2022,7140,No
3/21/2022,3568,Unknown
3/21/2022,94,Yes
3/22/2022,18813,Missing
3/22/2022,7559,No
3/22/2022,6465,Unknown
3/22/2022,94,Yes
3/23/2022,12457,Missing
3/23/2022,6320,No
3/23/2022,5205,Unknown
3/23/2022,97,Yes
3/24/2022,10098,Missing
3/24/2022,5852,No
3/24/2022,3761,Unknown
3/24/2022,82,Yes
3/25/2022,11468,Missing
3/25/2022,6336,No
3/25/2022,3474,Unknown
3/25/2022,103,Yes
3/26/2022,8543,Missing
3/26/2022,4751,No
3/26/2022,3525,Unknown
3/26/2022,53,Yes
3/27/2022,6337,Missing
3/27/2022,5061,No
3/27/2022,1238,Unknown
3/27/2022,57,Yes
3/28/2022,14459,Missing
3/28/2022,7957,No
3/28/2022,2502,Unknown
3/28/2022,93,Yes
3/29/2022,11716,Missing
3/29/2022,8944,No
3/29/2022,6056,Unknown
3/29/2022,97,Yes
3/30/2022,22451,Missing
3/30/2022,7727,No
3/30/2022,4011,Unknown
3/30/2022,95,Yes
3/31/2022,11522,Missing
3/31/2022,6873,No
3/31/2022,4114,Unknown
3/31/2022,75,Yes
4/1/2022,11436,Missing
4/1/2022,7851,No
4/1/2022,4382,Unknown
4/1/2022,78,Yes
4/2/2022,7782,Missing
4/2/2022,5988,No
4/2/2022,7467,Unknown
4/2/2022,60,Yes
4/3/2022,7676,Missing
4/3/2022,6424,No
4/3/2022,1398,Unknown
4/3/2022,66,Yes
4/4/2022,13382,Missing
4/4/2022,10197,No
4/4/2022,8287,Unknown
4/4/2022,106,Yes
4/5/2022,13095,Missing
4/5/2022,10119,No
4/5/2022,8807,Unknown
4/5/2022,104,Yes
4/6/2022,12957,Missing
4/6/2022,9721,No
4/6/2022,5584,Unknown
4/6/2022,91,Yes
4/7/2022,12109,Missing
4/7/2022,9195,No
4/7/2022,5853,Unknown
4/7/2022,92,Yes
4/8/2022,12652,Missing
4/8/2022,10299,No
4/8/2022,4125,Unknown
4/8/2022,87,Yes
4/9/2022,9545,Missing
4/9/2022,7697,No
4/9/2022,2959,Unknown
4/9/2022,59,Yes
4/10/2022,10105,Missing
4/10/2022,8233,No
4/10/2022,1897,Unknown
4/10/2022,62,Yes
4/11/2022,16533,Missing
4/11/2022,13728,No
4/11/2022,4318,Unknown
4/11/2022,136,Yes
4/12/2022,16633,Missing
4/12/2022,12645,No
4/12/2022,4981,Unknown
4/12/2022,98,Yes
4/13/2022,16030,Missing
4/13/2022,12485,No
4/13/2022,5508,Unknown
4/13/2022,94,Yes
4/14/2022,15332,Missing
4/14/2022,12253,No
4/14/2022,4574,Unknown
4/14/2022,107,Yes
4/15/2022,14761,Missing
4/15/2022,11058,No
4/15/2022,3057,Unknown
4/15/2022,101,Yes
4/16/2022,11729,Missing
4/16/2022,9411,No
4/16/2022,2630,Unknown
4/16/2022,97,Yes
4/17/2022,10898,Missing
4/17/2022,8979,No
4/17/2022,2096,Unknown
4/17/2022,77,Yes
4/18/2022,18682,Missing
4/18/2022,17608,No
4/18/2022,6800,Unknown
4/18/2022,126,Yes
4/19/2022,19519,Missing
4/19/2022,14789,No
4/19/2022,5912,Unknown
4/19/2022,124,Yes
4/20/2022,17882,Missing
4/20/2022,15160,No
4/20/2022,5260,Unknown
4/20/2022,115,Yes
4/21/2022,17579,Missing
4/21/2022,13973,No
4/21/2022,4525,Unknown
4/21/2022,136,Yes
4/22/2022,17851,Missing
4/22/2022,18586,No
4/22/2022,9909,Unknown
4/22/2022,126,Yes
4/23/2022,14118,Missing
4/23/2022,11232,No
4/23/2022,15548,Unknown
4/23/2022,113,Yes
4/24/2022,14624,Missing
4/24/2022,11128,No
4/24/2022,4122,Unknown
4/24/2022,122,Yes
4/25/2022,23019,Missing
4/25/2022,19492,No
4/25/2022,8430,Unknown
4/25/2022,149,Yes
4/26/2022,22567,Missing
4/26/2022,18092,No
4/26/2022,8553,Unknown
4/26/2022,157,Yes
4/27/2022,22553,Missing
4/27/2022,26658,No
4/27/2022,7365,Unknown
4/27/2022,189,Yes
4/28/2022,21276,Missing
4/28/2022,32653,No
4/28/2022,6412,Unknown
4/28/2022,159,Yes
4/29/2022,22004,Missing
4/29/2022,17805,No
4/29/2022,6443,Unknown
4/29/2022,135,Yes
4/30/2022,21140,Missing
4/30/2022,12239,No
4/30/2022,5429,Unknown
4/30/2022,124,Yes
5/1/2022,20528,Missing
5/1/2022,13921,No
5/1/2022,5010,Unknown
5/1/2022,141,Yes
5/2/2022,29252,Missing
5/2/2022,25072,No
5/2/2022,8696,Unknown
5/2/2022,206,Yes
5/3/2022,30352,Missing
5/3/2022,22929,No
5/3/2022,9709,Unknown
5/3/2022,205,Yes
5/4/2022,29689,Missing
5/4/2022,39967,No
5/4/2022,10380,Unknown
5/4/2022,176,Yes
5/5/2022,26781,Missing
5/5/2022,42040,No
5/5/2022,13919,Unknown
5/5/2022,209,Yes
5/6/2022,26409,Missing
5/6/2022,40835,No
5/6/2022,8552,Unknown
5/6/2022,195,Yes
5/7/2022,22232,Missing
5/7/2022,15193,No
5/7/2022,6122,Unknown
5/7/2022,130,Yes
5/8/2022,21770,Missing
5/8/2022,30179,No
5/8/2022,5209,Unknown
5/8/2022,168,Yes
5/9/2022,36292,Missing
5/9/2022,53197,No
5/9/2022,12041,Unknown
5/9/2022,250,Yes
5/10/2022,34651,Missing
5/10/2022,53088,No
5/10/2022,11930,Unknown
5/10/2022,203,Yes
5/11/2022,35455,Missing
5/11/2022,25528,No
5/11/2022,11248,Unknown
5/11/2022,205,Yes
5/12/2022,35004,Missing
5/12/2022,23832,No
5/12/2022,10774,Unknown
5/12/2022,217,Yes
5/13/2022,32725,Missing
5/13/2022,22936,No
5/13/2022,9659,Unknown
5/13/2022,205,Yes
5/14/2022,26221,Missing
5/14/2022,35172,No
5/14/2022,7431,Unknown
5/14/2022,228,Yes
5/15/2022,25191,Missing
5/15/2022,22817,No
5/15/2022,6425,Unknown
5/15/2022,219,Yes
5/16/2022,41203,Missing
5/16/2022,34545,No
5/16/2022,13391,Unknown
5/16/2022,284,Yes
5/17/2022,39053,Missing
5/17/2022,40848,No
5/17/2022,14325,Unknown
5/17/2022,223,Yes
5/18/2022,38281,Missing
5/18/2022,52356,No
5/18/2022,11375,Unknown
5/18/2022,235,Yes
5/19/2022,35620,Missing
5/19/2022,35724,No
5/19/2022,10213,Unknown
5/19/2022,242,Yes
5/20/2022,34535,Missing
5/20/2022,48728,No
5/20/2022,11910,Unknown
5/20/2022,217,Yes
5/21/2022,26130,Missing
5/21/2022,17379,No
5/21/2022,6854,Unknown
5/21/2022,170,Yes
5/22/2022,25272,Missing
5/22/2022,16251,No
5/22/2022,5790,Unknown
5/22/2022,216,Yes
5/23/2022,74962,Missing
5/23/2022,30569,No
5/23/2022,14202,Unknown
5/23/2022,313,Yes
5/24/2022,50230,Missing
5/24/2022,23892,No
5/24/2022,12933,Unknown
5/24/2022,284,Yes
5/25/2022,45610,Missing
5/25/2022,22102,No
5/25/2022,12187,Unknown
5/25/2022,256,Yes
5/26/2022,73485,Missing
5/26/2022,20841,No
5/26/2022,9704,Unknown
5/26/2022,277,Yes
5/27/2022,50256,Missing
5/27/2022,19325,No
5/27/2022,9332,Unknown
5/27/2022,241,Yes
5/28/2022,28620,Missing
5/28/2022,13785,No
5/28/2022,7958,Unknown
5/28/2022,198,Yes
5/29/2022,25406,Missing
5/29/2022,13729,No
5/29/2022,6135,Unknown
5/29/2022,196,Yes
5/30/2022,30904,Missing
5/30/2022,13495,No
5/30/2022,5284,Unknown
5/30/2022,232,Yes
5/31/2022,75496,Missing
5/31/2022,64333,No
5/31/2022,17302,Unknown
5/31/2022,358,Yes
6/1/2022,52921,Missing
6/1/2022,34376,No
6/1/2022,12213,Unknown
6/1/2022,310,Yes
6/2/2022,41000,Missing
6/2/2022,25830,No
6/2/2022,10738,Unknown
6/2/2022,278,Yes
6/3/2022,38791,Missing
6/3/2022,33037,No
6/3/2022,9314,Unknown
6/3/2022,261,Yes
6/4/2022,29822,Missing
6/4/2022,13801,No
6/4/2022,6825,Unknown
6/4/2022,230,Yes
6/5/2022,28374,Missing
6/5/2022,13467,No
6/5/2022,5623,Unknown
6/5/2022,204,Yes
6/6/2022,37726,Missing
6/6/2022,22738,No
6/6/2022,10721,Unknown
6/6/2022,300,Yes
6/7/2022,41079,Missing
6/7/2022,27315,No
6/7/2022,17894,Unknown
6/7/2022,303,Yes
6/8/2022,39362,Missing
6/8/2022,18823,No
6/8/2022,9105,Unknown
6/8/2022,270,Yes
6/9/2022,33997,Missing
6/9/2022,17168,No
6/9/2022,10127,Unknown
6/9/2022,280,Yes
6/10/2022,36817,Missing
6/10/2022,16490,No
6/10/2022,7960,Unknown
6/10/2022,258,Yes
6/11/2022,27646,Missing
6/11/2022,12095,No
6/11/2022,5735,Unknown
6/11/2022,220,Yes
6/12/2022,32827,Missing
6/12/2022,12395,No
6/12/2022,5136,Unknown
6/12/2022,222,Yes
6/13/2022,42036,Missing
6/13/2022,21012,No
6/13/2022,9282,Unknown
6/13/2022,305,Yes
6/14/2022,38119,Missing
6/14/2022,18695,No
6/14/2022,9316,Unknown
6/14/2022,261,Yes
6/15/2022,40480,Missing
6/15/2022,17745,No
6/15/2022,8922,Unknown
6/15/2022,282,Yes
6/16/2022,36215,Missing
6/16/2022,15760,No
6/16/2022,9194,Unknown
6/16/2022,281,Yes
6/17/2022,36079,Missing
6/17/2022,16106,No
6/17/2022,8079,Unknown
6/17/2022,281,Yes
6/18/2022,28476,Missing
6/18/2022,12125,No
6/18/2022,6078,Unknown
6/18/2022,233,Yes
6/19/2022,25471,Missing
6/19/2022,11705,No
6/19/2022,9845,Unknown
6/19/2022,225,Yes
6/20/2022,46333,Missing
6/20/2022,23821,No
6/20/2022,8232,Unknown
6/20/2022,302,Yes
6/21/2022,42211,Missing
6/21/2022,23384,No
6/21/2022,14138,Unknown
6/21/2022,297,Yes
6/22/2022,42953,Missing
6/22/2022,18814,No
6/22/2022,9740,Unknown
6/22/2022,299,Yes
6/23/2022,41356,Missing
6/23/2022,20011,No
6/23/2022,9513,Unknown
6/23/2022,297,Yes
6/24/2022,40339,Missing
6/24/2022,17757,No
6/24/2022,8234,Unknown
6/24/2022,329,Yes
6/25/2022,33208,Missing
6/25/2022,13090,No
6/25/2022,7107,Unknown
6/25/2022,212,Yes
6/26/2022,31378,Missing
6/26/2022,13319,No
6/26/2022,5710,Unknown
6/26/2022,209,Yes
6/27/2022,45498,Missing
6/27/2022,37121,No
6/27/2022,13517,Unknown
6/27/2022,341,Yes
6/28/2022,45946,Missing
6/28/2022,28052,No
6/28/2022,11334,Unknown
6/28/2022,329,Yes
6/29/2022,44117,Missing
6/29/2022,20037,No
6/29/2022,9700,Unknown
6/29/2022,309,Yes
6/30/2022,42992,Missing
6/30/2022,19411,No
6/30/2022,9304,Unknown
6/30/2022,322,Yes
7/1/2022,40965,Missing
7/1/2022,18284,No
7/1/2022,8727,Unknown
7/1/2022,339,Yes
7/2/2022,35427,Missing
7/2/2022,12575,No
7/2/2022,7167,Unknown
7/2/2022,242,Yes
7/3/2022,30423,Missing
7/3/2022,12684,No
7/3/2022,5300,Unknown
7/3/2022,263,Yes
7/4/2022,29092,Missing
7/4/2022,12078,No
7/4/2022,4849,Unknown
7/4/2022,289,Yes
7/5/2022,49783,Missing
7/5/2022,32995,No
7/5/2022,15406,Unknown
7/5/2022,426,Yes
7/6/2022,47787,Missing
7/6/2022,31323,No
7/6/2022,18840,Unknown
7/6/2022,349,Yes
7/7/2022,48405,Missing
7/7/2022,22091,No
7/7/2022,10051,Unknown
7/7/2022,350,Yes
7/8/2022,48819,Missing
7/8/2022,20376,No
7/8/2022,9767,Unknown
7/8/2022,357,Yes
7/9/2022,38137,Missing
7/9/2022,14091,No
7/9/2022,7653,Unknown
7/9/2022,264,Yes
7/10/2022,34913,Missing
7/10/2022,14061,No
7/10/2022,6167,Unknown
7/10/2022,288,Yes
7/11/2022,51254,Missing
7/11/2022,31024,No
7/11/2022,15873,Unknown
7/11/2022,420,Yes
7/12/2022,46933,Missing
7/12/2022,23179,No
7/12/2022,12699,Unknown
7/12/2022,380,Yes
7/13/2022,48109,Missing
7/13/2022,21430,No
7/13/2022,10354,Unknown
7/13/2022,359,Yes
7/14/2022,47454,Missing
7/14/2022,20543,No
7/14/2022,10059,Unknown
7/14/2022,408,Yes
7/15/2022,42620,Missing
7/15/2022,24515,No
7/15/2022,9585,Unknown
7/15/2022,376,Yes
7/16/2022,34743,Missing
7/16/2022,14544,No
7/16/2022,7713,Unknown
7/16/2022,307,Yes
7/17/2022,34629,Missing
7/17/2022,15026,No
7/17/2022,6419,Unknown
7/17/2022,319,Yes
7/18/2022,45840,Missing
7/18/2022,33922,No
7/18/2022,16681,Unknown
7/18/2022,414,Yes
7/19/2022,44825,Missing
7/19/2022,24518,No
7/19/2022,13207,Unknown
7/19/2022,413,Yes
7/20/2022,49305,Missing
7/20/2022,22635,No
7/20/2022,11637,Unknown
7/20/2022,335,Yes
7/21/2022,43816,Missing
7/21/2022,21955,No
7/21/2022,10599,Unknown
7/21/2022,380,Yes
7/22/2022,40872,Missing
7/22/2022,20694,No
7/22/2022,10409,Unknown
7/22/2022,329,Yes
7/23/2022,39353,Missing
7/23/2022,14495,No
7/23/2022,8171,Unknown
7/23/2022,297,Yes
7/24/2022,28971,Missing
7/24/2022,14355,No
7/24/2022,6644,Unknown
7/24/2022,282,Yes
7/25/2022,47094,Missing
7/25/2022,37268,No
7/25/2022,19373,Unknown
7/25/2022,455,Yes
7/26/2022,42208,Missing
7/26/2022,29007,No
7/26/2022,12165,Unknown
7/26/2022,358,Yes
7/27/2022,41414,Missing
7/27/2022,25978,No
7/27/2022,11545,Unknown
7/27/2022,344,Yes
7/28/2022,42883,Missing
7/28/2022,20371,No
7/28/2022,9833,Unknown
7/28/2022,321,Yes
7/29/2022,36031,Missing
7/29/2022,19514,No
7/29/2022,9190,Unknown
7/29/2022,293,Yes
7/30/2022,29838,Missing
7/30/2022,13408,No
7/30/2022,8253,Unknown
7/30/2022,284,Yes
7/31/2022,26456,Missing
7/31/2022,14344,No
7/31/2022,5950,Unknown
7/31/2022,281,Yes
8/1/2022,41402,Missing
8/1/2022,37911,No
8/1/2022,17876,Unknown
8/1/2022,426,Yes
8/2/2022,41764,Missing
8/2/2022,22678,No
8/2/2022,11454,Unknown
8/2/2022,341,Yes
8/3/2022,41982,Missing
8/3/2022,21297,No
8/3/2022,11862,Unknown
8/3/2022,372,Yes
8/4/2022,40088,Missing
8/4/2022,22516,No
8/4/2022,9426,Unknown
8/4/2022,343,Yes
8/5/2022,35534,Missing
8/5/2022,26195,No
8/5/2022,9513,Unknown
8/5/2022,308,Yes
8/6/2022,25160,Missing
8/6/2022,15131,No
8/6/2022,8426,Unknown
8/6/2022,276,Yes
8/7/2022,21813,Missing
8/7/2022,23322,No
8/7/2022,5393,Unknown
8/7/2022,272,Yes
8/8/2022,35372,Missing
8/8/2022,32145,No
8/8/2022,17797,Unknown
8/8/2022,376,Yes
8/9/2022,38118,Missing
8/9/2022,22373,No
8/9/2022,10564,Unknown
8/9/2022,353,Yes
8/10/2022,57976,Missing
8/10/2022,18373,No
8/10/2022,10492,Unknown
8/10/2022,348,Yes
8/11/2022,46288,Missing
8/11/2022,17892,No
8/11/2022,8610,Unknown
8/11/2022,334,Yes
8/12/2022,29481,Missing
8/12/2022,15867,No
8/12/2022,7961,Unknown
8/12/2022,305,Yes
8/13/2022,23885,Missing
8/13/2022,11081,No
8/13/2022,5530,Unknown
8/13/2022,225,Yes
8/14/2022,21584,Missing
8/14/2022,11083,No
8/14/2022,6400,Unknown
8/14/2022,234,Yes
8/15/2022,32524,Missing
8/15/2022,28522,No
8/15/2022,15935,Unknown
8/15/2022,347,Yes
8/16/2022,33853,Missing
8/16/2022,17879,No
8/16/2022,9700,Unknown
8/16/2022,290,Yes
8/17/2022,31750,Missing
8/17/2022,16511,No
8/17/2022,8558,Unknown
8/17/2022,300,Yes
8/18/2022,28994,Missing
8/18/2022,16341,No
8/18/2022,10182,Unknown
8/18/2022,273,Yes
8/19/2022,30097,Missing
8/19/2022,15216,No
8/19/2022,8018,Unknown
8/19/2022,267,Yes
8/20/2022,27023,Missing
8/20/2022,10472,No
8/20/2022,6478,Unknown
8/20/2022,253,Yes
8/21/2022,21202,Missing
8/21/2022,10386,No
8/21/2022,4605,Unknown
8/21/2022,224,Yes
8/22/2022,30702,Missing
8/22/2022,29716,No
8/22/2022,16600,Unknown
8/22/2022,316,Yes
8/23/2022,32967,Missing
8/23/2022,17021,No
8/23/2022,11293,Unknown
8/23/2022,263,Yes
8/24/2022,31490,Missing
8/24/2022,16327,No
8/24/2022,9406,Unknown
8/24/2022,279,Yes
8/25/2022,28327,Missing
8/25/2022,14976,No
8/25/2022,7911,Unknown
8/25/2022,309,Yes
8/26/2022,24878,Missing
8/26/2022,14274,No
8/26/2022,7659,Unknown
8/26/2022,228,Yes
8/27/2022,21367,Missing
8/27/2022,9662,No
8/27/2022,8149,Unknown
8/27/2022,215,Yes
8/28/2022,16046,Missing
8/28/2022,9608,No
8/28/2022,4535,Unknown
8/28/2022,210,Yes
8/29/2022,28807,Missing
8/29/2022,25266,No
8/29/2022,14420,Unknown
8/29/2022,316,Yes
8/30/2022,31638,Missing
8/30/2022,17506,No
8/30/2022,9543,Unknown
8/30/2022,285,Yes
8/31/2022,25943,Missing
8/31/2022,24403,No
8/31/2022,8375,Unknown
8/31/2022,237,Yes
9/1/2022,24196,Missing
9/1/2022,26495,No
9/1/2022,8024,Unknown
9/1/2022,259,Yes
9/2/2022,20846,Missing
9/2/2022,12438,No
9/2/2022,7199,Unknown
9/2/2022,252,Yes
9/3/2022,14875,Missing
9/3/2022,7875,No
9/3/2022,5766,Unknown
9/3/2022,191,Yes
9/4/2022,15284,Missing
9/4/2022,8055,No
9/4/2022,4302,Unknown
9/4/2022,198,Yes
9/5/2022,12951,Missing
9/5/2022,8328,No
9/5/2022,4469,Unknown
9/5/2022,229,Yes
9/6/2022,20830,Missing
9/6/2022,24532,No
9/6/2022,15374,Unknown
9/6/2022,298,Yes
9/7/2022,22670,Missing
9/7/2022,15056,No
9/7/2022,9411,Unknown
9/7/2022,282,Yes
9/8/2022,18540,Missing
9/8/2022,13740,No
9/8/2022,7598,Unknown
9/8/2022,214,Yes
9/9/2022,16663,Missing
9/9/2022,12193,No
9/9/2022,7037,Unknown
9/9/2022,234,Yes
9/10/2022,12174,Missing
9/10/2022,8229,No
9/10/2022,5797,Unknown
9/10/2022,175,Yes
9/11/2022,11311,Missing
9/11/2022,8295,No
9/11/2022,4175,Unknown
9/11/2022,185,Yes
9/12/2022,18179,Missing
9/12/2022,23404,No
9/12/2022,13080,Unknown
9/12/2022,272,Yes
9/13/2022,18842,Missing
9/13/2022,13715,No
9/13/2022,9057,Unknown
9/13/2022,237,Yes
9/14/2022,16632,Missing
9/14/2022,12489,No
9/14/2022,7240,Unknown
9/14/2022,214,Yes
9/15/2022,14937,Missing
9/15/2022,12639,No
9/15/2022,6524,Unknown
9/15/2022,200,Yes
9/16/2022,14260,Missing
9/16/2022,11374,No
9/16/2022,41200,Unknown
9/16/2022,270,Yes
9/17/2022,10509,Missing
9/17/2022,7678,No
9/17/2022,5462,Unknown
9/17/2022,163,Yes
9/18/2022,10147,Missing
9/18/2022,8192,No
9/18/2022,3738,Unknown
9/18/2022,170,Yes
9/19/2022,17930,Missing
9/19/2022,22857,No
9/19/2022,12539,Unknown
9/19/2022,269,Yes
9/20/2022,58185,Missing
9/20/2022,13522,No
9/20/2022,8580,Unknown
9/20/2022,218,Yes
9/21/2022,14837,Missing
9/21/2022,12210,No
9/21/2022,7081,Unknown
9/21/2022,214,Yes
9/22/2022,13266,Missing
9/22/2022,11198,No
9/22/2022,6002,Unknown
9/22/2022,204,Yes
9/23/2022,14378,Missing
9/23/2022,9858,No
9/23/2022,6954,Unknown
9/23/2022,188,Yes
9/24/2022,9167,Missing
9/24/2022,6612,No
9/24/2022,4177,Unknown
9/24/2022,177,Yes
9/25/2022,9743,Missing
9/25/2022,6703,No
9/25/2022,2962,Unknown
9/25/2022,181,Yes
9/26/2022,15208,Missing
9/26/2022,18606,No
9/26/2022,10591,Unknown
9/26/2022,254,Yes
9/27/2022,13428,Missing
9/27/2022,11260,No
9/27/2022,6941,Unknown
9/27/2022,212,Yes
9/28/2022,13095,Missing
9/28/2022,10333,No
9/28/2022,6075,Unknown
9/28/2022,198,Yes
9/29/2022,11615,Missing
9/29/2022,9662,No
9/29/2022,7805,Unknown
9/29/2022,202,Yes
9/30/2022,16084,Missing
9/30/2022,8759,No
9/30/2022,5231,Unknown
9/30/2022,204,Yes
10/1/2022,8415,Missing
10/1/2022,6401,No
10/1/2022,4618,Unknown
10/1/2022,188,Yes
10/2/2022,8482,Missing
10/2/2022,6293,No
10/2/2022,3305,Unknown
10/2/2022,169,Yes
10/3/2022,13160,Missing
10/3/2022,15463,No
10/3/2022,8694,Unknown
10/3/2022,216,Yes
10/4/2022,14115,Missing
10/4/2022,9892,No
10/4/2022,6370,Unknown
10/4/2022,226,Yes
10/5/2022,38584,Missing
10/5/2022,9947,No
10/5/2022,5477,Unknown
10/5/2022,207,Yes
10/6/2022,11621,Missing
10/6/2022,9128,No
10/6/2022,5566,Unknown
10/6/2022,220,Yes
10/7/2022,13514,Missing
10/7/2022,8969,No
10/7/2022,5042,Unknown
10/7/2022,194,Yes
10/8/2022,8158,Missing
10/8/2022,5847,No
10/8/2022,3543,Unknown
10/8/2022,135,Yes
10/9/2022,8970,Missing
10/9/2022,5685,No
10/9/2022,3051,Unknown
10/9/2022,169,Yes
10/10/2022,10763,Missing
10/10/2022,10260,No
10/10/2022,5176,Unknown
10/10/2022,231,Yes
10/11/2022,12355,Missing
10/11/2022,12522,No
10/11/2022,8623,Unknown
10/11/2022,202,Yes
10/12/2022,13396,Missing
10/12/2022,9356,No
10/12/2022,5433,Unknown
10/12/2022,197,Yes
10/13/2022,12332,Missing
10/13/2022,8703,No
10/13/2022,5207,Unknown
10/13/2022,218,Yes
10/14/2022,13083,Missing
10/14/2022,8354,No
10/14/2022,4829,Unknown
10/14/2022,214,Yes
10/15/2022,8901,Missing
10/15/2022,5869,No
10/15/2022,3654,Unknown
10/15/2022,168,Yes
10/16/2022,8159,Missing
10/16/2022,5593,No
10/16/2022,2830,Unknown
10/16/2022,179,Yes
10/17/2022,13011,Missing
10/17/2022,13001,No
10/17/2022,7659,Unknown
10/17/2022,244,Yes
10/18/2022,11923,Missing
10/18/2022,8662,No
10/18/2022,6178,Unknown
10/18/2022,207,Yes
10/19/2022,11419,Missing
10/19/2022,8315,No
10/19/2022,5779,Unknown
10/19/2022,196,Yes
10/20/2022,10778,Missing
10/20/2022,7986,No
10/20/2022,5522,Unknown
10/20/2022,204,Yes
10/21/2022,12150,Missing
10/21/2022,8001,No
10/21/2022,6259,Unknown
10/21/2022,191,Yes
10/22/2022,8287,Missing
10/22/2022,5962,No
10/22/2022,4928,Unknown
10/22/2022,170,Yes
10/23/2022,8249,Missing
10/23/2022,5952,No
10/23/2022,3208,Unknown
10/23/2022,157,Yes
10/24/2022,13267,Missing
10/24/2022,15250,No
10/24/2022,8909,Unknown
10/24/2022,258,Yes
10/25/2022,12998,Missing
10/25/2022,9715,No
10/25/2022,7628,Unknown
10/25/2022,232,Yes
10/26/2022,11971,Missing
10/26/2022,9483,No
10/26/2022,5760,Unknown
10/26/2022,236,Yes
10/27/2022,10972,Missing
10/27/2022,8426,No
10/27/2022,5202,Unknown
10/27/2022,198,Yes
10/28/2022,11139,Missing
10/28/2022,7914,No
10/28/2022,4793,Unknown
10/28/2022,213,Yes
10/29/2022,8380,Missing
10/29/2022,5304,No
10/29/2022,4408,Unknown
